City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Carlsbad,US,2022-04-26 00:27:52,33.1581,-117.3506,305.26,26,0,6.69
296,Port Blair,IN,2022-04-26 00:28:58,11.6667,92.75,299.17,94,40,1.03
297,Labuhan,ID,2022-04-26 00:28:59,-6.8844,112.2051,300.15,81,96,1.06
298,Rio Brilhante,BR,2022-04-26 00:28:59,-21.8019,-54.5464,298.8,60,66,2.26
299,Berlevag,NO,2022-04-26 00:28:59,70.8578,29.0864,269.04,71,72,13.73
300,Tromso,NO,2022-04-26 00:28:42,69.6496,18.957,270.16,86,75,6.69
301,Esperance,AU,2022-04-26 00:29:00,-33.8667,121.9,294.06,46,94,6.2
302,Palatka,US,2022-04-26 00:29:00,29.6486,-81.6376,297.5,64,5,3.5
303,Hovd,MN,2022-04-26 00:27:27,48.0056,91.6419,273.75,27,100,1.53
304,Kroya,ID,2022-04-26 00:29:01,-7.6331,109.2461,299.46,84,96,0.91
305,Saint-Pierre,RE,2022-04-26 00:27:50,-21.3393,55.4781,295.32,78,0,3.6
306,Suzuka,JP,2022-04-26 00:29:02,34.8833,136.5833,295.99,94,100,4.37
307,Verkhnevilyuysk,RU,2022-04-26 00:29:02,63.4453,120.3167,270.28,88,97,1.39
308,Arlit,NE,2022-04-26 00:29:03,18.7369,7.3853,301.26,8,0,4.24
309,Nanortalik,GL,2022-04-26 00:26:55,60.1432,-45.2371,273.78,94,97,0.85
310,College,US,2022-04-26 00:29:03,64.8569,-147.8028,284.33,40,75,0.0
311,General Roca,AR,2022-04-26 00:29:04,-39.0333,-67.5833,287.94,33,94,7.73
312,Luganville,VU,2022-04-26 00:29:04,-15.5333,167.1667,300.56,74,91,3.66
313,Cervo,ES,2022-04-26 00:29:05,43.6702,-7.4101,285.91,89,63,2.67
314,Inongo,CD,2022-04-26 00:29:05,-1.95,18.2667,296.17,93,100,1.21
315,Rehoboth,NA,2022-04-26 00:29:05,-23.3167,17.0833,286.92,45,9,2.88
316,Beloha,MG,2022-04-26 00:29:06,-25.1667,45.05,296.71,69,100,3.08
317,Seoul,KR,2022-04-26 00:25:54,37.5683,126.9778,293.91,64,0,3.09
318,Ngunguru,NZ,2022-04-26 00:30:06,-35.6167,174.5,291.3,65,9,3.56
319,Lata,PT,2022-04-26 00:30:07,40.1629,-8.3327,284.3,85,95,1.15
320,Mitsamiouli,KM,2022-04-26 00:30:07,-11.3847,43.2844,300.51,78,50,3.74
321,Aban,RU,2022-04-26 00:30:08,56.67,96.06,275.81,61,60,3.59
322,Luanda,AO,2022-04-26 00:30:09,-8.8368,13.2343,298.15,83,40,3.09
323,Nemuro,JP,2022-04-26 00:30:09,43.3236,145.575,279.12,82,100,5.08
324,Roma,US,2022-04-26 00:30:10,43.2128,-75.4557,292.23,47,0,7.2
325,Belmonte,BR,2022-04-26 00:30:10,-15.8631,-38.8828,297.78,85,14,3.54
326,Duncan,US,2022-04-26 00:30:11,34.5023,-97.9578,292.09,32,40,4.12
327,Folldal,NO,2022-04-26 00:30:12,62.1325,9.9968,270.44,92,100,2.59
328,Buin,CL,2022-04-26 00:30:12,-33.7333,-70.75,290.78,87,10,1.29
329,Marystown,CA,2022-04-26 00:29:37,47.1666,-55.1483,280.29,100,77,3.13
330,Kant,IN,2022-04-26 00:30:13,27.8,79.8,302.3,19,5,2.67
331,Petropavlovsk-Kamchatskiy,RU,2022-04-26 00:30:14,53.0452,158.6483,278.48,49,75,5.0
332,High Level,CA,2022-04-26 00:30:14,58.5169,-117.136,285.21,40,75,6.17
333,Katangli,RU,2022-04-26 00:30:15,51.7102,143.2326,272.59,93,100,0.87
334,Buala,SB,2022-04-26 00:30:15,-8.145,159.5921,302.83,69,38,1.7
335,Los Llanos De Aridane,ES,2022-04-26 00:30:16,28.6585,-17.9182,289.01,84,0,3.09
336,Ayacucho,PE,2022-04-26 00:30:17,-13.1583,-74.2239,287.63,75,100,1.65
337,Rafraf,TN,2022-04-26 00:30:17,37.1904,10.1837,285.33,70,95,2.49
338,Basco,PH,2022-04-26 00:30:18,20.4487,121.9702,300.79,86,2,8.04
339,Verkhnetulomskiy,RU,2022-04-26 00:30:18,68.6073,31.7962,271.22,88,100,3.53
340,Maniitsoq,GL,2022-04-26 00:29:02,65.4167,-52.9,271.74,85,100,4.63
341,Sangrur,IN,2022-04-26 00:30:19,30.2333,75.8333,299.91,22,0,1.73
342,San Jose De Gracia,MX,2022-04-26 00:30:19,20.6667,-102.5833,298.35,11,0,2.07
343,Maldonado,UY,2022-04-26 00:30:21,-34.6667,-54.9167,292.16,97,100,2.02
344,Faya,SA,2022-04-26 00:30:21,18.3851,42.4509,287.44,58,0,1.28
345,Sitka,US,2022-04-26 00:30:22,57.0531,-135.33,282.09,71,75,3.09
346,Skegness,GB,2022-04-26 00:30:22,53.1436,0.3363,282.13,79,11,4.49
347,Santa Cruz Do Rio Pardo,BR,2022-04-26 00:30:23,-22.8989,-49.6325,293.33,78,0,2.38
348,Aasiaat,GL,2022-04-26 00:30:23,68.7098,-52.8699,268.13,96,100,3.59
349,Yar-Sale,RU,2022-04-26 00:30:24,66.8333,70.8333,266.05,98,83,2.16
350,Izumo,JP,2022-04-26 00:30:24,35.3667,132.7667,294.09,88,75,5.66
351,Nyrob,RU,2022-04-26 00:30:25,60.733,56.7202,273.92,99,99,1.67
352,Kavaratti,IN,2022-04-26 00:26:02,10.5669,72.642,302.42,72,15,2.7
353,Margate,GB,2022-04-26 00:26:39,51.3813,1.3862,282.21,80,48,3.58
354,Ruidoso,US,2022-04-26 00:30:26,33.3317,-105.673,291.56,31,0,7.2
355,Sishui,CN,2022-04-26 00:30:26,35.6489,117.2758,295.84,60,97,1.67
356,Xiongzhou,CN,2022-04-26 00:30:26,25.1167,114.3,299.54,82,72,2.27
357,Vila Franca Do Campo,PT,2022-04-26 00:30:27,37.7167,-25.4333,288.26,83,84,2.47
358,Marquard,ZA,2022-04-26 00:30:27,-28.6645,27.4305,279.9,43,0,2.18
359,Ipora,BR,2022-04-26 00:30:28,-16.4419,-51.1178,297.5,63,56,0.69
360,Sao Filipe,CV,2022-04-26 00:30:28,14.8961,-24.4956,297.44,64,98,3.81
361,Mount Isa,AU,2022-04-26 00:30:29,-20.7333,139.5,295.02,100,100,2.06
362,Issoire,FR,2022-04-26 00:30:29,45.55,3.25,281.74,90,31,1.71
363,Januaria,BR,2022-04-26 00:30:29,-15.4833,-44.3667,299.04,52,81,4.35
364,Bati,ET,2022-04-26 00:30:30,11.1833,40.0167,292.4,59,28,1.59
365,Kushima,JP,2022-04-26 00:30:30,31.4583,131.2333,298.0,84,99,4.95
366,Dunedin,NZ,2022-04-26 00:31:31,-45.8742,170.5036,286.93,53,71,9.83
367,Nelson Bay,AU,2022-04-26 00:31:31,-32.7167,152.15,294.26,88,100,2.13
368,Izvoare,RO,2022-04-26 00:31:32,44.15,23.2833,285.87,77,7,3.0
369,Banfora,BF,2022-04-26 00:28:21,10.6333,-4.7667,302.35,18,76,0.62
370,Vanimo,PG,2022-04-26 00:31:32,-2.6741,141.3028,302.72,68,44,3.12
371,Ormara,PK,2022-04-26 00:31:33,25.2088,64.6357,300.78,78,0,5.65
372,Aleksandrovskoye,RU,2022-04-26 00:31:33,44.7142,43.0008,285.6,81,12,2.64
373,Evensk,RU,2022-04-26 00:31:34,61.95,159.2333,273.07,73,100,9.49
374,Santarem,BR,2022-04-26 00:31:34,-2.4431,-54.7083,299.22,89,20,1.54
375,Namatanai,PG,2022-04-26 00:31:34,-3.6667,152.4333,302.58,64,94,2.68
376,Macklin,CA,2022-04-26 00:31:35,52.3334,-109.9348,289.34,46,99,9.54
377,San Vicente,AR,2022-04-26 00:31:35,-26.6167,-54.1333,294.52,82,0,2.07
378,Keti Bandar,PK,2022-04-26 00:31:36,24.1447,67.4497,300.25,81,0,5.95
379,Ambulu,ID,2022-04-26 00:31:36,-8.345,113.6058,300.5,76,100,0.63
380,Baykit,RU,2022-04-26 00:31:37,61.67,96.37,270.61,92,100,2.01
381,Ouadda,CF,2022-04-26 00:31:37,8.0777,22.4007,294.2,88,100,2.08
382,Abha,SA,2022-04-26 00:31:38,18.2164,42.5053,287.29,82,40,5.14
383,San Ignacio,BZ,2022-04-26 00:31:38,17.1561,-89.0714,304.23,55,0,2.06
384,Meulaboh,ID,2022-04-26 00:31:39,4.1363,96.1285,296.9,96,100,1.9
385,Imeni Poliny Osipenko,RU,2022-04-26 00:31:39,52.4201,136.4853,273.71,88,100,2.77
386,Great Bend,US,2022-04-26 00:31:40,38.3645,-98.7648,289.22,27,0,3.09
387,Boqueirao,BR,2022-04-26 00:31:40,-7.5,-36.1333,296.9,95,74,2.05
388,Wyndham,US,2022-04-26 00:31:40,37.6985,-77.6125,297.58,71,0,2.06
389,Polignano A Mare,IT,2022-04-26 00:31:41,40.9959,17.2159,287.42,65,4,2.18
390,Norden,DE,2022-04-26 00:31:41,53.6,7.2,280.9,84,0,5.72
391,Amapa,BR,2022-04-26 00:31:41,1.0,-52.0,295.58,99,100,0.72
392,Andenes,NO,2022-04-26 00:31:42,69.3143,16.1194,271.14,80,75,7.72
393,Sorland,NO,2022-04-26 00:31:42,67.667,12.6934,273.74,63,100,11.05
394,Dhidhdhoo,MV,2022-04-26 00:31:43,6.8833,73.1,302.22,70,72,1.7
395,Nortelandia,BR,2022-04-26 00:31:43,-14.4547,-56.8028,298.63,66,3,1.3
396,Los Algarrobos,PA,2022-04-26 00:31:43,8.5,-82.4333,299.38,83,40,1.54
397,Aykhal,RU,2022-04-26 00:31:44,66.0,111.5,266.5,87,69,1.79
398,Tiksi,RU,2022-04-26 00:31:44,71.6872,128.8694,258.39,92,69,0.78
399,Catuday,PH,2022-04-26 00:31:45,16.2923,119.8062,302.88,63,45,4.66
400,Jiaohe,CN,2022-04-26 00:31:45,43.7286,127.3447,287.38,53,100,5.28
401,Helena,US,2022-04-26 00:31:45,46.5927,-112.0361,291.38,20,0,4.12
402,Zabaykalsk,RU,2022-04-26 00:31:46,49.6333,117.3167,274.47,81,96,7.73
403,Ucluelet,CA,2022-04-26 00:30:22,48.9329,-125.5528,284.31,80,85,0.45
404,Alekseyevskoye,RU,2022-04-26 00:31:46,55.3071,50.1135,282.2,87,100,4.25
405,Ganzhou,CN,2022-04-26 00:31:47,28.8184,115.4327,298.23,84,50,1.39
406,Marawi,PH,2022-04-26 00:31:47,7.9986,124.2928,298.62,74,94,1.15
407,Molochnoye,RU,2022-04-26 00:31:47,59.2917,39.6787,277.59,96,30,3.53
408,Iskateley,RU,2022-04-26 00:31:48,67.6803,53.1512,269.59,99,100,3.67
409,Chirilagua,SV,2022-04-26 00:31:48,13.2203,-88.1386,297.93,78,2,1.47
410,Buraydah,SA,2022-04-26 00:31:49,26.326,43.975,294.4,40,8,5.89
411,Bathsheba,BB,2022-04-26 00:26:57,13.2167,-59.5167,297.49,100,75,5.66
412,Vardo,NO,2022-04-26 00:28:29,70.3705,31.1107,271.31,67,67,15.02
413,Valparaiso,CL,2022-04-26 00:31:50,-33.0393,-71.6273,288.41,88,100,1.54
414,Vetlanda,SE,2022-04-26 00:32:50,57.4289,15.0776,276.09,66,18,1.38
415,Vila Velha,BR,2022-04-26 00:32:20,-20.3297,-40.2925,297.56,87,75,2.06
416,Shache,CN,2022-04-26 00:32:51,38.4167,77.2406,292.43,19,85,2.74
417,Bela,IN,2022-04-26 00:32:51,25.9333,81.9833,303.43,16,0,2.07
418,Ituacu,BR,2022-04-26 00:32:52,-13.8133,-41.2967,294.04,76,11,1.74
419,Bogorodskoye,RU,2022-04-26 00:32:52,56.55,37.8833,280.69,97,90,1.85
420,Mbini,GQ,2022-04-26 00:32:53,1.574,9.6134,299.06,86,100,1.24
421,Berdigestyakh,RU,2022-04-26 00:32:53,62.0989,126.6992,271.13,78,68,1.75
422,Cap Malheureux,MU,2022-04-26 00:32:53,-19.9842,57.6142,296.19,81,37,2.68
423,Zhob,PK,2022-04-26 00:32:54,31.3411,69.4481,293.06,14,0,1.65
424,Singapore,SG,2022-04-26 00:28:08,1.2897,103.8501,300.12,88,75,1.54
425,Liverpool,GB,2022-04-26 00:32:54,53.4106,-2.9779,282.93,78,84,4.12
426,Wangqing,CN,2022-04-26 00:32:55,43.3218,129.7634,293.02,47,85,3.77
427,Shingu,JP,2022-04-26 00:31:02,33.7333,135.9833,293.6,96,100,1.81
428,Mananara,MG,2022-04-26 00:32:55,-16.1667,49.7667,294.87,94,39,1.49
429,Lake City,US,2022-04-26 00:32:56,30.1897,-82.6393,299.05,64,0,2.57
430,Half Moon Bay,US,2022-04-26 00:32:56,37.4636,-122.4286,296.73,69,40,10.8
431,Kalengwa,ZM,2022-04-26 00:32:57,-13.4659,25.0027,291.47,70,99,1.77
432,Lompoc,US,2022-04-26 00:32:57,34.6391,-120.4579,299.7,70,0,6.71
433,Rawson,AR,2022-04-26 00:32:57,-43.3002,-65.1023,287.57,33,81,13.7
434,Koumac,NC,2022-04-26 00:32:58,-20.5667,164.2833,299.36,56,74,3.94
435,Forbes,AU,2022-04-26 00:32:58,-33.3833,148.0167,292.55,49,100,3.87
436,Coahuayana,MX,2022-04-26 00:32:59,18.7333,-103.6833,297.5,69,62,1.82
437,Hamilton,US,2022-04-26 00:28:14,39.1834,-84.5333,289.67,79,100,5.14
438,Camacha,PT,2022-04-26 00:32:59,33.0833,-16.3333,287.83,77,40,4.63
439,Mayor Pablo Lagerenza,PY,2022-04-26 00:33:00,-19.9309,-60.7718,304.92,41,0,6.32
440,Katherine,AU,2022-04-26 00:33:00,-14.4667,132.2667,304.33,55,100,4.63
441,Tamandare,BR,2022-04-26 00:33:00,-8.7597,-35.1047,298.77,82,100,2.9
442,Remanso,BR,2022-04-26 00:33:01,-9.6179,-42.0831,300.25,56,83,5.82
443,Sharan,RU,2022-04-26 00:33:01,54.8167,54.0,282.32,87,100,2.51
444,Svetlyy,RU,2022-04-26 00:33:02,54.675,20.1347,279.18,87,93,3.3
445,Leeuwarden,NL,2022-04-26 00:33:02,53.2014,5.8086,281.48,91,3,4.12
446,Khandyga,RU,2022-04-26 00:31:58,62.6667,135.6,272.01,79,99,1.65
447,Wisla,PL,2022-04-26 00:33:03,49.6563,18.8591,280.33,97,100,1.51
448,Atambua,ID,2022-04-26 00:33:03,-9.1061,124.8925,299.84,56,100,0.37
449,Malangali,TZ,2022-04-26 00:33:04,-8.5667,34.85,289.55,94,82,3.09
450,Inhambane,MZ,2022-04-26 00:33:04,-23.865,35.3833,296.83,85,99,4.6
451,Jesus Carranza,MX,2022-04-26 00:33:05,17.4333,-95.0333,303.48,50,90,4.04
452,Faanui,PF,2022-04-26 00:32:36,-16.4833,-151.75,300.87,70,16,4.5
453,Husavik,IS,2022-04-26 00:33:05,66.0449,-17.3389,278.39,84,100,0.69
454,Estevan,CA,2022-04-26 00:33:06,49.1334,-102.9842,273.27,78,82,4.53
455,Yugo-Kamskiy,RU,2022-04-26 00:33:06,57.7053,55.5894,279.16,98,100,2.37
456,Gopalpur,IN,2022-04-26 00:33:07,19.2667,84.9167,301.23,82,2,6.06
457,Iqaluit,CA,2022-04-26 00:30:13,63.7506,-68.5145,253.0,70,20,5.14
458,Guilin,CN,2022-04-26 00:33:07,25.2819,110.2864,297.21,88,67,1.6
459,Narsaq,GL,2022-04-26 00:28:27,60.9167,-46.05,276.27,91,95,0.74
460,Hanyang,CN,2022-04-26 00:33:08,32.1371,105.5126,293.07,64,67,1.05
461,Kashi,CN,2022-04-26 00:33:08,39.4547,75.9797,291.71,13,0,7.0
462,Jiaonan,CN,2022-04-26 00:34:09,35.8786,119.9753,291.88,72,100,1.23
463,Takab,IR,2022-04-26 00:34:09,36.4009,47.1133,283.42,81,100,1.1
464,San Matias,BO,2022-04-26 00:34:10,-16.3667,-58.4,301.08,60,70,2.18
465,Acapulco,MX,2022-04-26 00:30:29,16.8634,-99.8901,301.05,65,40,5.14
466,Saint-Francois,FR,2022-04-26 00:34:10,46.4154,3.9054,282.84,93,100,0.51
467,Sisimiut,GL,2022-04-26 00:34:11,66.9395,-53.6735,270.92,84,100,3.19
468,Waipawa,NZ,2022-04-26 00:34:11,-41.4122,175.5153,288.71,62,15,1.94
469,Springdale,US,2022-04-26 00:34:12,36.1867,-94.1288,289.21,50,0,5.14
470,La Grande,US,2022-04-26 00:30:02,45.3246,-118.0877,289.11,47,100,0.78
471,Haimen,CN,2022-04-26 00:34:12,23.1935,116.6142,300.09,76,2,4.06
472,Qaqortoq,GL,2022-04-26 00:34:13,60.7167,-46.0333,274.09,94,100,1.85
473,Dwarka,IN,2022-04-26 00:34:13,22.2394,68.9678,300.28,73,0,6.13
474,Matamoros,MX,2022-04-26 00:34:13,25.5333,-103.25,307.21,9,40,5.14
475,Novobelokatay,RU,2022-04-26 00:34:14,55.7062,58.9549,281.02,95,100,2.06
476,Okhotsk,RU,2022-04-26 00:34:14,59.3833,143.3,272.88,69,2,6.98
477,Axim,GH,2022-04-26 00:34:15,4.8699,-2.2405,299.33,89,96,1.55
478,Vartej,IN,2022-04-26 00:34:15,21.7333,72.0667,301.23,31,0,4.39
479,Abu Samrah,SY,2022-04-26 00:34:17,35.3029,37.1841,291.83,45,10,1.58
480,Galveston,US,2022-04-26 00:34:17,29.3669,-94.9669,293.12,92,100,0.89
481,Haines Junction,CA,2022-04-26 00:32:03,60.7522,-137.5108,284.12,40,100,2.06
482,Jiexiu,CN,2022-04-26 00:34:18,37.0244,111.9125,295.21,24,0,4.58
483,Matara,LK,2022-04-26 00:34:19,5.9485,80.5353,298.84,86,14,1.3
484,Hays,US,2022-04-26 00:34:19,30.0502,-98.0336,290.23,81,100,3.58
485,Broken Hill,AU,2022-04-26 00:34:19,-31.95,141.4333,287.99,94,100,8.75
486,Cairns,AU,2022-04-26 00:34:20,-16.9167,145.7667,303.19,80,33,3.6
487,Ahipara,NZ,2022-04-26 00:34:20,-35.1667,173.1667,293.39,62,49,3.87
488,Ambon,ID,2022-04-26 00:34:21,-3.6954,128.1814,306.23,66,40,1.54
489,Nabire,ID,2022-04-26 00:34:21,-3.3667,135.4833,301.24,82,70,1.24
490,Piacabucu,BR,2022-04-26 00:34:21,-10.4056,-36.4344,298.18,85,9,4.25
491,Kawalu,ID,2022-04-26 00:34:22,-7.3817,108.2082,298.67,80,100,0.63
492,Tabas,IR,2022-04-26 00:34:22,33.5959,56.9244,298.33,29,100,1.31
493,Itabirito,BR,2022-04-26 00:34:22,-20.2533,-43.8014,293.69,97,5,1.31
494,Taybad,IR,2022-04-26 00:34:23,34.74,60.7756,293.12,35,99,4.25
495,Nuuk,GL,2022-04-26 00:34:00,64.1835,-51.7216,272.49,86,100,2.06
496,Bartow,US,2022-04-26 00:34:23,27.8964,-81.8431,300.81,63,7,0.89
497,Baghdad,IQ,2022-04-26 00:30:13,33.3406,44.4009,295.1,60,81,4.63
498,Sompeta,IN,2022-04-26 00:34:24,18.9333,84.6,302.08,74,7,6.01
499,Ugoofaaru,MV,2022-04-26 00:34:24,5.6667,73.0,302.15,70,42,2.15
500,Chipping Sodbury,GB,2022-04-26 00:34:25,51.5381,-2.3938,281.77,80,12,0.45
501,Kungurtug,RU,2022-04-26 00:34:25,50.5994,97.5228,268.19,55,100,0.82
502,Conceicao Da Barra,BR,2022-04-26 00:33:09,-18.5933,-39.7322,295.31,95,4,2.0
503,Geraldton,AU,2022-04-26 00:31:25,-28.7667,114.6,294.38,64,75,3.09
504,Saint-Leu,RE,2022-04-26 00:34:26,-21.15,55.2833,295.61,72,24,2.33
505,Villa Del Rosario,CO,2022-04-26 00:34:26,7.8339,-72.4742,297.36,83,40,0.0
506,Guarapari,BR,2022-04-26 00:33:16,-20.6667,-40.4975,297.53,85,43,2.23
507,Batemans Bay,AU,2022-04-26 00:30:13,-35.7167,150.1833,292.09,60,33,1.28
508,Ewa Beach,US,2022-04-26 00:34:27,21.3156,-158.0072,302.12,56,75,8.23
509,Naze,JP,2022-04-26 00:34:27,28.3667,129.4833,297.66,83,24,8.01
510,Gainesville,US,2022-04-26 00:32:41,29.6516,-82.3248,299.09,59,0,4.12
511,Mwinilunga,ZM,2022-04-26 00:35:28,-11.7358,24.4293,289.85,93,99,1.55
512,Iracoubo,GF,2022-04-26 00:35:28,5.4802,-53.2011,298.95,86,100,3.54
513,Brae,GB,2022-04-26 00:35:29,60.3964,-1.353,279.75,69,100,6.96
514,Riyadh,SA,2022-04-26 00:31:26,24.6877,46.7219,296.23,43,100,4.45
515,Umm Kaddadah,SD,2022-04-26 00:35:29,13.6017,26.6876,301.1,13,100,2.5
516,San Policarpo,PH,2022-04-26 00:35:30,12.1791,125.5072,301.45,84,93,5.86
517,Erzurum,TR,2022-04-26 00:35:30,40.0,41.5,278.97,61,0,0.79
518,Severobaykalsk,RU,2022-04-26 00:35:31,55.65,109.3167,269.98,74,29,1.26
519,Panaba,MX,2022-04-26 00:35:31,21.2833,-88.2667,301.11,59,15,6.85
520,Pericos,MX,2022-04-26 00:35:32,25.05,-107.7,305.1,27,5,3.2
521,Nkayi,CG,2022-04-26 00:35:32,-4.1841,13.2884,296.25,95,100,0.5
522,Dukat,RU,2022-04-26 00:35:33,62.55,155.55,266.68,91,100,3.99
523,Helong,CN,2022-04-26 00:35:33,42.5397,128.9972,294.16,43,16,5.27
524,Kazachinskoye,RU,2022-04-26 00:35:33,57.6953,93.2761,275.88,74,82,4.52
525,Ponta Delgada,PT,2022-04-26 00:33:28,37.7333,-25.6667,288.98,82,20,1.03
526,Bitung,ID,2022-04-26 00:35:34,1.4451,125.1824,303.62,68,48,1.03
527,Yurimaguas,PE,2022-04-26 00:35:34,-5.9,-76.0833,295.95,90,38,0.82
528,Vangaindrano,MG,2022-04-26 00:35:35,-23.35,47.6,294.1,92,43,1.84
529,Egvekinot,RU,2022-04-26 00:35:35,66.3167,-179.1667,268.43,75,57,3.59
530,Khudumelapye,BW,2022-04-26 00:35:35,-23.8833,24.75,288.26,46,26,2.63
531,Jales,BR,2022-04-26 00:35:36,-20.2689,-50.5458,296.87,57,16,3.0
532,Los Negros,BO,2022-04-26 00:35:36,-17.7333,-63.4333,299.9,82,100,4.41
533,Walvis Bay,NA,2022-04-26 00:35:37,-22.9575,14.5053,286.68,82,0,0.51
534,Tambovka,RU,2022-04-26 00:35:37,50.0969,128.0489,275.48,94,100,8.82
535,Porgera,PG,2022-04-26 00:35:37,-5.4667,143.2,287.53,62,85,1.21
536,Pringsewu,ID,2022-04-26 00:35:38,-5.3582,104.9744,298.43,88,99,0.01
537,Dongsheng,CN,2022-04-26 00:35:38,39.8161,109.9776,278.76,12,0,7.67
538,Poronaysk,RU,2022-04-26 00:35:38,49.2167,143.1167,274.25,64,100,3.82
539,Fairbanks,US,2022-04-26 00:32:11,64.8378,-147.7164,284.34,40,75,0.0
540,Grootfontein,NA,2022-04-26 00:35:39,-19.5667,18.1167,288.86,46,0,2.03
541,Innisfail,AU,2022-04-26 00:35:40,-17.5333,146.0333,297.38,94,96,2.64
542,Woudenberg,NL,2022-04-26 00:35:40,52.0808,5.4167,282.07,77,100,2.24
543,Kralendijk,BQ,2022-04-26 00:35:40,12.15,-68.2667,300.14,83,75,6.17
544,Moron,AR,2022-04-26 00:35:41,-34.6534,-58.6198,293.13,94,0,3.52
545,Padang,ID,2022-04-26 00:35:41,-0.9492,100.3543,297.18,84,100,1.58
546,Bagan,RU,2022-04-26 00:35:41,54.1001,77.6646,278.38,52,100,3.34
547,Venezuela,VE,2022-04-26 00:35:42,8.0,-66.0,301.71,65,100,1.34
548,Vostok,RU,2022-04-26 00:35:42,46.4856,135.8833,283.38,60,99,2.02
549,Tadpatri,IN,2022-04-26 00:35:19,14.9167,78.0167,304.52,41,100,1.02
550,Iwaki,JP,2022-04-26 00:31:51,37.05,140.8833,295.8,90,100,0.89
551,Ivaipora,BR,2022-04-26 00:35:43,-24.2478,-51.6847,291.56,90,100,1.73
552,Fort Nelson,CA,2022-04-26 00:35:43,58.8053,-122.7002,279.92,76,75,1.03
553,Buchanan,LR,2022-04-26 00:36:44,5.8808,-10.0467,299.51,87,84,2.88
554,Sinnamary,GF,2022-04-26 00:36:44,5.3833,-52.95,299.01,87,100,3.63
555,Tianpeng,CN,2022-04-26 00:36:45,30.9866,103.9393,292.41,57,84,1.2
556,Bubaque,GW,2022-04-26 00:36:45,11.2833,-15.8333,298.54,73,5,5.48
557,Moerai,PF,2022-04-26 00:36:46,-22.4333,-151.3333,299.78,80,58,5.92
558,Kudahuvadhoo,MV,2022-04-26 00:36:46,2.6708,72.8944,301.89,68,14,1.75
559,Taoudenni,ML,2022-04-26 00:36:46,22.6783,-3.9836,297.33,23,0,4.24
560,Tiznit,MA,2022-04-26 00:36:47,29.5833,-9.5,285.05,85,93,2.5
561,Zaplavnoye,RU,2022-04-26 00:36:47,48.7048,45.0229,286.69,56,99,3.46
562,Letterkenny,IE,2022-04-26 00:36:47,54.95,-7.7333,278.87,79,82,0.68
563,Bandarbeyla,SO,2022-04-26 00:36:48,9.4942,50.8122,299.93,75,62,1.74
564,Kamenka,RU,2022-04-26 00:36:48,51.3223,42.7678,284.8,80,79,4.06
565,Ha Tinh,VN,2022-04-26 00:36:51,18.3333,105.9,304.0,62,71,2.17
